congressional_district,pwsid,pws_name,primacy_agency_code,population_served_count,service_connections_count,primary_source_code,owner_type_code,active_component_count,active_component_types,violation_count,unresolved_violation_count,health_based_violation_count,corrective_action_count,enforcement_action_count,site_inspection_count,latest_site_inspection_date,latitude,longitude
GA-01,GA1270054,HELVESTON OAKS SUBDIVISION,GA,52,24,GW,P,3,Treatment Plant (1); Well (1); Distribution System/Zone (1),9,7,2,0,16,6,2024-01-17,NA,NA
GA-01,GA1270118,PITTMAN`S CIRCLE,GA,42,16,GW,P,3,Well (1); Treatment Plant (1); Distribution System/Zone (1),13,9,5,0,36,6,2022-12-13,NA,NA
GA-01,GA1270141,ALTAMAHA MOBILE HOME VILLAGE,GA,143,53,GW,P,3,Distribution System/Zone (1); Treatment Plant (1); Well (1),9,4,3,0,18,7,2025-12-22,NA,NA
GA-01,GA1270155,TIDEWATER ESTATES MHP,GA,28,10,GW,P,2,Well (1); Distribution System/Zone (1),53,40,2,0,49,9,2023-01-30,31.1743726,-81.5001671
GA-01,GA1270188,EMANUEL CHURCH/SILVER BLUFF/AVONDALE,GA,497,184,GW,P,4,Well (2); Treatment Plant (1); Distribution System/Zone (1),1,1,0,0,2,5,2024-04-25,NA,NA
GA-01,GA1270189,IVY-THE LAKES,GA,289,107,GW,P,4,Distribution System/Zone (1); Well (2); Treatment Plant (1),0,0,0,0,0,4,2024-01-17,NA,NA
GA-01,GA1270190,HUNTER`S POINT SUBDIVISION,GA,306,113,GW,P,4,Treatment Plant (1); Well (2); Distribution System/Zone (1),0,0,0,0,0,4,2023-04-27,NA,NA
GA-01,GA1270193,RATCLIFFE LAKES SUBDIVISION,GA,65,24,GW,P,3,Distribution System/Zone (1); Well (1); Treatment Plant (1),1,0,0,0,3,2,2023-04-26,NA,NA
GA-01,GA1270194,GREEN COVE SUBDIVISION,GA,112,43,GW,P,5,Distribution System/Zone (1); Treatment Plant (2); Well (2),0,0,0,0,0,4,2024-04-25,NA,NA
GA-01,GA1790001,MIDWAY,GA,2595,998,GW,L,6,Well (2); Treatment Plant (2); Consecutive Connection (1); Distribution System/Zone (1),34,14,0,0,64,7,2024-06-04,NA,NA
GA-01,GA1790035,RICEBORO,GA,1131,435,GW,L,7,Well (3); Treatment Plant (3); Distribution System/Zone (1),7,3,2,0,15,7,2025-07-21,NA,NA
GA-01,GA1790048,OLD SUNBURY-MAYBANK APARTMENTS,GA,52,30,GW,P,5,Distribution System/Zone (1); Well (2); Treatment Plant (2),109,89,3,0,97,8,2024-07-30,NA,NA
GA-01,GA1790093,DEERFIELD MOBILE HOME PARK,GA,49,18,GW,P,3,Distribution System/Zone (1); Well (1); Treatment Plant (1),22,10,2,0,53,6,2025-06-02,NA,NA
GA-01,GA1790094,COUNTRY LANE MOBILE HOME PARK,GA,172,61,GW,P,3,Well (1); Treatment Plant (1); Distribution System/Zone (1),9,3,1,0,26,5,2024-07-19,NA,NA
GA-01,GA1790096,WESTGATE MOBILE HOME PARK,GA,72,24,GW,P,3,Treatment Plant (1); Well (1); Distribution System/Zone (1),46,35,2,0,64,6,2025-04-10,NA,NA
GA-01,GA1790098,SASSER`S MOBILE HOME PARK,GA,52,26,GW,P,2,Well (1); Distribution System/Zone (1),18,7,3,0,47,6,2023-09-06,NA,NA
GA-01,GA1790104,"LAKEVIEW MOBILE HOME PARK, LLC",GA,175,67,GW,P,3,Treatment Plant (1); Well (1); Distribution System/Zone (1),21,11,0,0,63,7,2025-06-26,NA,NA
GA-01,GA1790121,RIVER VIEW SUBDIVISION,GA,58,21,GW,P,3,Well (1); Treatment Plant (1); Distribution System/Zone (1),136,118,0,0,94,6,2024-02-27,NA,NA
GA-01,GA1790125,HALFMOON VILLAS & MARINA,GA,270,100,GW,P,5,Treatment Plant (2); Well (2); Distribution System/Zone (1),40,11,1,0,81,6,2023-04-18,NA,NA
GA-01,GA1790130,LAKE PAMONA,GA,30,19,GW,P,3,Distribution System/Zone (1); Well (1); Treatment Plant (1),140,120,0,0,99,5,2024-07-18,NA,NA
GA-01,GA1790132,SEABROOK ISLAND SUBDIVISION,GA,101,35,GW,P,5,Treatment Plant (2); Well (2); Distribution System/Zone (1),18,5,0,0,30,6,2025-04-10,NA,NA
GA-01,GA1790152,SEABROOK ISLAND SUBDIVISION,GA,55,13,GW,P,3,Distribution System/Zone (1); Well (1); Treatment Plant (1),10,3,0,0,22,5,2024-03-27,NA,NA
GA-01,GA1830024,OAK MEADOWS MOBILE HOME PARK,GA,81,32,GW,P,3,Well (1); Treatment Plant (1); Distribution System/Zone (1),16,11,2,0,32,6,2025-04-17,32.0307984,-80.971885
GA-01,GA1830044,HUCKABERRY SUBDIVISION,GA,64,24,GW,P,4,Distribution System/Zone (1); Well (2); Treatment Plant (1),24,2,0,0,31,5,2025-01-07,NA,NA
GA-01,GA1830060,BRIARCREST-PALMER PLACE,GA,234,170,GW,P,8,Distribution System/Zone (1); Well (4); Treatment Plant (3),25,0,0,0,6,4,2021-10-26,NA,NA
GA-01,GA1910008,SAPELO WOODS SUBDIVISION,GA,348,129,GW,P,4,Distribution System/Zone (1); Well (2); Treatment Plant (1),7,3,1,0,18,5,2020-12-14,NA,NA
GA-01,GA1910012,MCINTOSH COUNTY - JONES COMMUNITY,GA,95,35,GW,L,3,Well (1); Treatment Plant (1); Distribution System/Zone (1),14,4,0,0,45,6,2024-11-05,NA,NA
GA-01,GA1910014,MCINTOSH COUNTY - CANNON BLUFF,GA,296,114,GW,L,3,Distribution System/Zone (1); Treatment Plant (1); Well (1),12,3,0,0,41,7,2025-10-28,NA,NA
GA-01,GA1910015,DNR-HOG HAMMOCK COMMUNITY,GA,304,124,GW,S,5,Well (2); Treatment Plant (2); Distribution System/Zone (1),25,7,0,0,62,6,2025-07-30,31.1239944,-81.4782304
GA-01,GA1910018,HIGHLAND PARK SUBDIVISION,GA,203,80,GW,L,4,Treatment Plant (1); Well (2); Distribution System/Zone (1),7,2,0,0,15,6,2023-11-14,NA,NA
GA-01,GA1910019,MCINTOSH COUNTY-CARNIGAN COMMUNITY,GA,540,200,GW,L,5,Well (2); Treatment Plant (2); Distribution System/Zone (1),15,6,0,0,43,5,2025-07-16,NA,NA
GA-01,GA1910022,SPRINGFIELD PLANTATION SUBDIVISION,GA,360,144,GW,P,5,Distribution System/Zone (1); Well (2); Treatment Plant (2),6,5,1,0,9,5,2023-11-16,NA,NA
GA-01,GA1910066,BIG TREE ESTATES,GA,38,15,GW,P,3,Well (1); Treatment Plant (1); Distribution System/Zone (1),22,12,2,0,45,7,2025-04-17,31.158657,-81.403083
GA-01,GA1910067,SHELL POINT SUBDIVISION,GA,164,63,GW,P,4,Treatment Plant (1); Well (2); Distribution System/Zone (1),34,26,1,0,28,6,2022-10-17,NA,NA
GA-01,GA1910071,RIVER OAKS SUBDIVISION,GA,53,21,GW,P,3,Well (1); Treatment Plant (1); Distribution System/Zone (1),59,48,0,0,39,6,2022-10-19,33.9532736,-83.449625
GA-01,GA1910072,BELVEDERE ISLAND,GA,283,94,GW,P,5,Well (2); Treatment Plant (2); Distribution System/Zone (1),23,6,0,0,29,7,2023-11-16,NA,NA
GA-01,GA1910073,EAGLE NECK SUBDIVISION,GA,130,48,GW,P,4,Well (2); Treatment Plant (1); Distribution System/Zone (1),27,13,1,0,64,8,2023-06-06,NA,NA
GA-01,GA1910096,SPAULDING POINT SUBDIVISION,GA,55,22,GW,P,3,Well (1); Treatment Plant (1); Distribution System/Zone (1),0,0,0,0,0,6,2024-05-20,NA,NA
GA-01,GA0510016,BLOOMINGDALE,GA,2735,1090,GW,L,5,Distribution System/Zone (1); Well (2); Treatment Plant (2),7,5,0,0,13,7,2026-03-26,NA,NA
GA-01,GA0510017,BEVERLY PLANTATION I,GA,130,50,GW,P,3,Treatment Plant (1); Well (1); Distribution System/Zone (1),4,1,0,0,9,6,2022-10-25,32.02619,-81.2263182
GA-01,GA0510026,GARDEN ACRES ESTATES,GA,525,198,GW,P,3,Distribution System/Zone (1); Treatment Plant (1); Well (1),14,8,0,0,30,6,2025-07-15,32.108631,-81.251446
GA-01,GA0510040,PINE BARREN ACRES,GA,138,53,GW,P,3,Well (1); Treatment Plant (1); Distribution System/Zone (1),35,28,1,0,64,6,2025-10-20,NA,NA
GA-01,GA0510042,PLANTATION INN MOBILE ESTATES,GA,229,88,GW,P,3,Treatment Plant (1); Well (1); Distribution System/Zone (1),8,1,0,0,24,6,2024-01-08,32.0444,-81.18128
GA-01,GA0510126,MILLER PINES MOBILE HOME PARK,GA,96,37,GW,P,3,Distribution System/Zone (1); Treatment Plant (1); Well (1),15,3,0,0,32,6,2025-10-20,NA,NA
GA-01,GA0510139,HEATHCOTE FARMS SUBDIVISION,GA,68,26,GW,P,3,Well (1); Treatment Plant (1); Distribution System/Zone (1),15,6,0,0,30,6,2023-10-23,NA,NA
GA-01,GA0510157,RIVERSIDE ESTATES,GA,75,29,GW,P,3,Distribution System/Zone (1); Treatment Plant (1); Well (1),37,27,1,0,77,6,2023-10-23,NA,NA
GA-01,GA0510223,BEVERLY PLANTATION II,GA,65,24,GW,P,3,Treatment Plant (1); Well (1); Distribution System/Zone (1),7,3,3,0,17,5,2022-10-25,32.02619,-81.2263182
GA-01,GA0510253,FORT ARGYLE-RIVER BLUFF,GA,463,178,GW,P,5,Treatment Plant (2); Well (2); Distribution System/Zone (1),7,1,1,0,16,6,2024-02-05,NA,NA
GA-01,GA0510259,SAVANNAH-SAVANNAH QUARTERS,GA,2665,1350,GW,L,6,Distribution System/Zone (1); Treatment Plant (2); Well (3),12,1,0,0,22,6,2024-12-30,NA,NA
GA-01,GA0510267,SANDY BLUFF SUBDIVISION,GA,65,24,GW,P,3,Distribution System/Zone (1); Treatment Plant (1); Well (1),15,8,1,0,25,7,2025-05-06,NA,NA
GA-01,GA0510280,GARDEN CITY - TOWN CENTER,GA,514,18,GWP,L,2,Distribution System/Zone (1); Consecutive Connection (1),1,0,0,0,2,4,2024-06-04,NA,NA
GA-01,GA1030012,WESTWOOD HEIGHTS SUBDIVISION,GA,1370,530,GW,P,7,Well (3); Treatment Plant (3); Distribution System/Zone (1),17,7,2,0,39,6,2024-07-25,32.0771378,-81.0941666
GA-01,GA1030017,FOXBOW NORTH SUBDIVISION,GA,497,191,GW,P,5,Distribution System/Zone (1); Well (2); Treatment Plant (2),6,0,0,0,9,7,2024-03-28,NA,NA
GA-01,GA1030018,PECAN GROVE S/D,GA,182,70,GW,P,3,Well (1); Treatment Plant (1); Distribution System/Zone (1),9,2,0,0,21,5,2021-10-15,NA,NA
GA-01,GA1030082,AURIGA FARMS,GA,585,225,GW,P,5,Well (2); Treatment Plant (2); Distribution System/Zone (1),8,1,0,0,17,7,2023-01-10,NA,NA
GA-01,GA1030097,LEE VILLAGE SUBDIVISION,GA,310,118,GW,P,5,Treatment Plant (2); Well (2); Distribution System/Zone (1),9,5,1,0,25,7,2025-05-09,NA,NA
GA-01,GA1030103,WATERFORD PLANTATION SUBDIVISION,GA,182,70,GW,P,3,Well (1); Treatment Plant (1); Distribution System/Zone (1),12,5,0,0,20,7,2025-03-06,NA,NA
GA-01,GA1030104,CYPRESS LAKES SUBDIVISION,GA,44,17,GW,P,3,Treatment Plant (1); Well (1); Distribution System/Zone (1),12,1,1,0,25,6,2021-02-12,32.0771378,-81.0941666
GA-01,GA1030105,ROSEWOOD WATER SYSTEM,GA,52,20,GW,P,3,Treatment Plant (1); Well (1); Distribution System/Zone (1),4,1,0,0,8,6,2025-10-28,NA,NA
GA-01,GA1030106,COVENTRY PLANTATION,GA,122,47,GW,P,3,Well (1); Treatment Plant (1); Distribution System/Zone (1),5,2,0,0,8,6,2025-10-28,NA,NA
GA-01,GA1030112,ROYAL OAKS PLANTATION,GA,252,97,GW,P,3,Treatment Plant (1); Well (1); Distribution System/Zone (1),6,0,0,0,15,5,2025-05-13,NA,NA
GA-01,GA1030116,HAMPTON CREEK SUBDIVISION,GA,146,56,GW,P,3,Distribution System/Zone (1); Treatment Plant (1); Well (1),5,1,0,0,12,7,2025-03-06,NA,NA
GA-01,GA1030117,CASTLEWOOD-CLEARVIEW-WARNER FIELDS,GA,393,149,GW,P,8,Treatment Plant (3); Well (4); Distribution System/Zone (1),6,1,0,0,16,6,2025-05-13,NA,NA
GA-01,GA1030119,HUNTINGTON STATION,GA,382,147,GW,P,7,Treatment Plant (3); Well (3); Distribution System/Zone (1),6,0,0,0,13,5,2022-10-21,NA,NA
GA-01,GA1030095,CONIFER CROSSING/PINE HILL,GA,759,292,GW,P,8,Distribution System/Zone (1); Treatment Plant (3); Well (4),21,12,0,0,38,7,2023-12-15,NA,NA
GA-01,GA1270010,DRUID OAKS MOBILE HOME PARK,GA,247,95,GW,P,3,Distribution System/Zone (1); Well (1); Treatment Plant (1),37,7,0,0,59,8,2025-12-10,NA,NA
GA-01,GA1270014,BRUNSWICK MOBILE HOME PARK,GA,104,42,GW,P,4,Distribution System/Zone (1); Treatment Plant (1); Well (2),4,2,0,0,18,7,2025-12-22,33.8492236,-84.3775525
GA-01,GA1270016,SATILLA SHORES SUBDIVISION,GA,262,98,GW,P,4,Treatment Plant (1); Well (2); Distribution System/Zone (1),3,3,0,0,9,4,2023-04-26,NA,NA
GA-01,GA1270017,SHADY ACRES MOBILE HOME PARK,GA,484,186,GW,P,4,Distribution System/Zone (1); Well (2); Treatment Plant (1),13,7,1,0,36,6,2025-12-10,NA,NA
GA-01,GA1270025,SEA ISLAND COMPANY,GA,2000,715,GW,P,8,Distribution System/Zone (1); Treatment Plant (3); Well (4),10,7,3,0,19,6,2025-12-31,31.1873626,-81.5036398
GA-01,GA0510024,ESTILL HAMMOCK/SPANISH HAMMOCK,GA,374,144,GW,P,5,Distribution System/Zone (1); Treatment Plant (2); Well (2),8,4,0,0,12,6,2024-11-20,NA,NA
GA-01,GA0510050,SOUTHWINDS - WHITE OAKS,GA,572,220,GW,P,6,Well (2); Treatment Plant (2); Consecutive Connection (1); Distribution System/Zone (1),10,4,0,0,19,6,2021-11-02,NA,NA
GA-01,GA0510091,COMMODORE POINT,GA,302,116,GW,P,3,Distribution System/Zone (1); Treatment Plant (1); Well (1),52,31,1,0,61,6,2022-05-31,32.0486053,-81.0918067
GA-01,GA0510054,THE BLUFF SUBDIVISION (HOA),GA,55,21,GW,P,3,Well (1); Treatment Plant (1); Distribution System/Zone (1),10,4,2,0,20,5,2025-03-31,NA,NA
GA-01,GA0510094,WHITEMARSH ESTATES,GA,390,150,GW,P,3,Treatment Plant (1); Well (1); Distribution System/Zone (1),11,0,0,0,27,6,2023-04-04,32.0771378,-81.0941666
GA-01,GA0510052,TALAHI ISLAND COMMUNITY,GA,1139,434,GW,P,10,Distribution System/Zone (1); Well (5); Treatment Plant (4),14,5,0,0,24,7,2025-05-06,NA,NA
GA-01,GA0510011,GOLDEN ISLES SUBDIVISION,GA,555,210,GW,P,3,Treatment Plant (1); Well (1); Distribution System/Zone (1),11,2,1,0,23,7,2025-08-20,32.0771378,-81.0941666
GA-01,GA0510046,RIVER OAKS SUBDIVISION,GA,541,208,GW,P,4,Distribution System/Zone (1); Well (2); Treatment Plant (1),4,1,1,0,7,7,2024-01-08,NA,NA
GA-01,GA1270150,GLYNN CO.-SOUTH MAIN LAND,GA,2554,1030,GW,L,7,Well (3); Treatment Plant (3); Distribution System/Zone (1),11,4,0,0,21,9,2025-03-04,31.1517002,-81.4859994
GA-01,GA1270159,ASHLEY MARSH/EGRET'S PASS,GA,91,27,GW,P,3,Treatment Plant (1); Well (1); Distribution System/Zone (1),2,1,0,0,4,6,2021-03-29,NA,NA
GA-01,GA1270160,OAK GROVE ISLAND PLANTATION,GA,775,298,GW,P,5,Distribution System/Zone (1); Well (2); Treatment Plant (2),4,2,0,0,10,6,2023-02-23,31.185223,-81.5037149
GA-01,GA1270186,WATERCREST SUBDIVISION,GA,149,48,GW,P,4,Distribution System/Zone (1); Well (2); Treatment Plant (1),0,0,0,0,0,5,2024-01-17,NA,NA
GA-01,GA1270187,BUCKMEADOW PLANTATION SUBDIVISION,GA,112,43,GW,P,4,Well (2); Treatment Plant (1); Distribution System/Zone (1),1,1,0,0,2,5,2021-12-29,NA,NA
GA-05,GA1130007,DIX LEE`ON ESTATES,GA,556,214,GW,P,8,Well (6); Treatment Plant (1); Distribution System/Zone (1),10,3,0,0,28,5,2024-06-11,33.2961663,-83.9516093
GA-05,GA1130008,NEWTON PLANTATION,GA,338,130,GW,P,8,Distribution System/Zone (1); Well (4); Treatment Plant (3),32,13,2,0,65,5,2023-03-15,33.2961663,-83.9516093
NJ-02,NJ0111007,SWAN LAKE RESORT,NJ,70,156,GW,P,6,Distribution System/Zone (1); Sampling Station (1); Treatment Plant (2); Well (2),22,0,7,0,62,19,2024-09-04,NA,NA
NJ-02,NJ1714001,COUNTRY CLUB ESTATES,NJ,300,80,GW,P,6,Distribution System/Zone (1); Sampling Station (1); Treatment Plant (2); Well (2),57,11,0,0,68,17,2023-10-25,NA,NA
NJ-02,NJ0804001,LAUX LAKEVIEW MOBILE H P INC,NJ,291,204,GW,P,6,Distribution System/Zone (1); Well (2); Sampling Station (1); Treatment Plant (2),24,0,1,0,63,21,2026-01-13,39.7199254,-75.2150763
NJ-02,NJ1710001,HARDING WOODS MHP,NJ,1276,319,GW,P,5,Well (2); Sampling Station (1); Treatment Plant (1); Distribution System/Zone (1),87,12,5,0,83,19,2025-08-15,39.497559,-75.125583
NJ-02,NJ1714003,BANCROFT NEURO HEALTH CENTER,NJ,142,21,GW,P,4,Well (2); Treatment Plant (1); Distribution System/Zone (1),22,0,2,0,52,17,2025-08-19,NA,NA
NJ-02,NJ1533002,PINEWOOD ESTATES-BRIGHTN,NJ,1493,597,GW,P,7,Sampling Station (1); Well (3); Treatment Plant (2); Distribution System/Zone (1),100,17,1,0,44,17,2025-07-23,42.5161658,-83.3342929
NJ-02,NJ1517006,LONG BEACH TWP HIGH BAR HARBOR,NJ,1230,385,GWP,L,4,Consecutive Connection (2); Distribution System/Zone (1); Sampling Station (1),9,1,0,0,19,12,2024-11-21,39.616683,-74.2006172
NJ-02,NJ1517003,LONG BEACH TWP NORTH BEACH,NJ,800,592,GWP,L,4,Sampling Station (1); Consecutive Connection (2); Distribution System/Zone (1),22,9,0,0,38,12,2024-10-17,39.616683,-74.2006172
NJ-02,NJ1517002,LONG BEACH TWP WD HOLGAT,NJ,2000,843,GW,L,5,Distribution System/Zone (1); Well (2); Sampling Station (1); Treatment Plant (1),166,9,0,0,48,14,2024-10-17,39.616683,-74.2006172
NJ-02,NJ1517004,LONG BEACH TWP LOVE LADIES SOUTH,NJ,150,539,GWP,L,4,Sampling Station (1); Distribution System/Zone (1); Consecutive Connection (2),10,1,0,0,21,12,2024-11-21,39.616683,-74.2006172
NJ-02,NJ1517005,LONG BEACH TWP LOVE LADIES NORTH,NJ,150,461,GWP,L,4,Distribution System/Zone (1); Sampling Station (1); Consecutive Connection (2),7,1,0,0,16,12,2024-11-21,39.616683,-74.2006172
NJ-02,NJ1702001,ELMER BORO W DEPT,NJ,1385,540,GW,L,6,Distribution System/Zone (1); Well (2); Sampling Station (1); Treatment Plant (2),17,15,1,0,32,27,2025-08-28,NA,NA
NJ-02,NJ0817001,SWEDESBORO WATER DEPARTMENT,NJ,2824,1055,GW,L,6,Distribution System/Zone (1); Well (3); Sampling Station (1); Treatment Plant (1),120,9,0,0,74,26,2024-08-23,NA,NA
NJ-02,NJ0813001,NEWFIELD WATER DEPARTMENT,NJ,1616,777,GW,L,6,Well (2); Sampling Station (1); Treatment Plant (2); Distribution System/Zone (1),38,3,5,0,77,15,2025-03-27,NA,NA
NJ-02,NJ0809001,NJ AMERICAN WATER - BRIDGEPORT,NJ,855,336,SWP,P,7,Distribution System/Zone (1); Consecutive Connection (2); Sampling Station (1); Treatment Plant (1); Well (2),40,17,1,0,19,16,2025-02-11,40.0119983,-74.9715417
NJ-02,NJ0613004,UPPER DEERFIELD TWP WATER DEPT,NJ,3100,1017,GW,L,9,Well (4); Treatment Plant (2); Sampling Station (1); Distribution System/Zone (1); Consecutive Connection (1),88,1,27,0,95,14,2025-02-27,NA,NA
NJ-02,NJ0506321,CEDAR SPRINGS MHP WELL #,NJ,90,34,GW,P,5,Distribution System/Zone (1); Well (2); Sampling Station (1); Treatment Plant (1),170,8,0,0,103,18,2024-09-26,NA,NA
NJ-02,NJ0112002,BLACK HORSE MANOR,NJ,74,44,GW,P,7,Distribution System/Zone (1); Well (2); Treatment Plant (3); Sampling Station (1),37,2,2,0,39,16,2024-09-24,NA,NA
NJ-02,NJ0506012,PRESIDENTIAL COURTS MOBILE H P,NJ,49,36,GW,P,5,Well (2); Treatment Plant (1); Sampling Station (1); Distribution System/Zone (1),41,13,0,0,86,27,2025-11-21,NA,NA
NJ-02,NJ0108013,TOWER 1999 MOBILE HOME PARK,NJ,100,50,GW,P,4,Well (2); Sampling Station (1); Distribution System/Zone (1),93,3,1,0,49,22,2023-10-11,39.438391,-74.616947
NJ-02,NJ0506013,A AND J MOBILE HOME PARK,NJ,86,54,GW,P,4,Distribution System/Zone (1); Sampling Station (1); Well (2),50,8,0,0,54,24,2025-08-29,NA,NA
NJ-02,NJ0108014,TOWER EAST MOBILE HOME PARK,NJ,70,56,GW,P,6,Well (2); Treatment Plant (2); Sampling Station (1); Distribution System/Zone (1),29,4,2,0,62,21,2023-10-11,39.438391,-74.616947
NJ-02,NJ0506001,DELSEA WOODS COMMUNITY LLC,NJ,95,95,GW,P,5,Sampling Station (1); Treatment Plant (1); Well (2); Distribution System/Zone (1),48,29,0,0,65,25,2026-03-19,NA,NA
NJ-02,NJ0108004,NORMS DALE MOBILE HOME PARK,NJ,250,88,GW,P,6,Treatment Plant (2); Sampling Station (1); Well (2); Distribution System/Zone (1),45,6,2,0,55,32,2024-09-23,NA,NA
NJ-02,NJ0607001,HOPEWELL PLACE SENIOR APTS,NJ,100,1,GW,P,4,Well (1); Treatment Plant (1); Sampling Station (1); Distribution System/Zone (1),105,2,10,0,178,24,2024-11-21,NA,NA
NJ-02,NJ0506004,EDGEWOOD VILLAGE M H PARK,NJ,175,82,GW,P,4,Distribution System/Zone (1); Common Headers (1); Sampling Station (1); Well (1),23,19,1,0,31,20,2025-11-21,NA,NA
NJ-02,NJ0108303,BAY BREEZE VILLAGE,NJ,105,57,GW,P,5,Distribution System/Zone (1); Well (2); Treatment Plant (1); Sampling Station (1),55,9,0,0,15,20,2025-09-24,39.3756986,-74.7125446
NJ-02,NJ0610002,COUNTRY MEADOWS RENTS AND SALES MHP LLC,NJ,250,90,GW,P,5,Sampling Station (1); Well (2); Treatment Plant (1); Distribution System/Zone (1),40,16,1,0,47,24,2024-02-15,39.3537401,-75.1867616
NJ-02,NJ0119001,DELILAH TERRACE MHP,NJ,210,100,GW,P,5,Distribution System/Zone (1); Well (1); Treatment Plant (2); Sampling Station (1),47,2,4,0,62,22,2025-08-13,43.0495068,-77.4684788
NJ-02,NJ0505003,CAPE MAY MOBILE ESTATES,NJ,420,40,GW,P,6,Distribution System/Zone (1); Well (3); Treatment Plant (1); Sampling Station (1),38,9,1,1,37,18,2026-03-19,39.9122842,-75.6672273
NJ-02,NJ0506015,GRANDE WOODS NORTH MHP,NJ,200,101,GW,P,4,Distribution System/Zone (1); Treatment Plant (1); Sampling Station (1); Well (1),12,5,0,0,20,16,2023-06-22,39.019528,-74.870509
NJ-02,NJ0108002,ENGLISH CREEK MANOR M H PARK,NJ,250,128,GW,P,5,Sampling Station (1); Well (2); Treatment Plant (1); Distribution System/Zone (1),26,22,2,0,13,26,2026-01-23,NA,NA
NJ-02,NJ0108006,TOWER MOBILE HOMES,NJ,245,128,GW,P,5,Well (2); Sampling Station (1); Treatment Plant (1); Distribution System/Zone (1),40,3,3,0,49,24,2023-10-11,39.438391,-74.616947
NJ-02,NJ0506007,GRANDE WOODS SOUTH MOBILE H P,NJ,650,225,GW,P,5,Distribution System/Zone (1); Treatment Plant (1); Sampling Station (1); Well (2),25,19,0,0,39,24,2023-06-22,39.0191414,-74.8700503
NJ-02,NJ0605001,FAIRTON OAKS M H COMMUNITY,NJ,207,130,GW,P,7,Well (3); Sampling Station (1); Treatment Plant (2); Distribution System/Zone (1),206,84,2,0,126,17,2024-11-08,NA,NA
NJ-02,NJ0511003,SHORE ACRES MOBILE HOME,NJ,392,196,GW,P,5,Well (2); Treatment Plant (1); Sampling Station (1); Distribution System/Zone (1),33,18,0,0,93,18,2025-03-14,39.438391,-74.616947
NJ-02,NJ0605002,EVERGREEN ESTATES,NJ,450,204,GW,P,6,Distribution System/Zone (1); Sampling Station (1); Treatment Plant (2); Well (2),62,22,5,0,89,18,2025-05-16,39.4272037,-75.2207683
NJ-02,NJ0504306,OCEANVIEW CTR FOR REHAB AND CONTINUING C,NJ,120,1,GW,P,6,Sampling Station (1); Well (2); Treatment Plant (2); Distribution System/Zone (1),47,5,2,0,52,13,2024-07-25,NA,NA
NJ-02,NJ0108009,STONEY FIELD MOBILE HOME PARK,NJ,200,91,GW,P,5,Treatment Plant (1); Well (2); Sampling Station (1); Distribution System/Zone (1),74,13,6,0,72,19,2025-08-07,43.0495068,-77.4684788
NJ-02,NJ0108019,OAK FOREST MOBILE HOME PARK,NJ,300,158,GW,P,5,Distribution System/Zone (1); Treatment Plant (1); Well (2); Sampling Station (1),13,2,2,0,37,21,2024-06-04,NA,NA
NJ-02,NJ0516003,"CAROL LYNN RESORT, INC",NJ,550,236,GW,P,5,Well (2); Treatment Plant (2); Distribution System/Zone (1),39,4,0,0,52,18,2024-02-06,39.2373597,-74.8388928
NJ-02,NJ0506008,MIDDLE TWP WATER DISTRICT 1,NJ,685,204,GW,L,6,Distribution System/Zone (1); Well (2); Sampling Station (1); Treatment Plant (2),44,9,1,0,56,19,2025-08-26,39.2366675,-74.8204596
NJ-02,NJ0614005,UNITED MOBILE HOMES OF VINELAND,NJ,1600,320,GW,P,5,Distribution System/Zone (1); Well (2); Treatment Plant (1); Sampling Station (1),58,18,18,0,91,16,2026-02-27,39.413053,-74.98834
NJ-02,NJ0108003,TILTON TERRACE MHP,NJ,456,228,GW,P,6,Distribution System/Zone (1); Well (2); Treatment Plant (2); Sampling Station (1),99,35,3,0,93,26,2024-01-25,39.4241762,-74.5741289
NJ-02,NJ0123001,WEYMOUTH TWSP MUA,NJ,720,206,GWP,L,6,Distribution System/Zone (1); Consecutive Connection (4); Sampling Station (1),13,9,0,0,26,17,2025-08-13,39.453797,-74.728822
NJ-02,NJ0604001,BAYVIEW WATER SYSTEM,NJ,771,303,GW,P,6,Distribution System/Zone (1); Sampling Station (1); Treatment Plant (2); Well (2),40,33,0,0,63,17,2024-08-09,39.2297456,-75.1683768
NJ-02,NJ0511001,NJ AMERICAN WATER - STRATHMERE,NJ,1085,411,GW,P,5,Well (2); Sampling Station (1); Treatment Plant (1); Distribution System/Zone (1),16,14,0,0,5,14,2025-04-10,39.197257,-74.6564656
NJ-02,NJ0605004,FAIRTON FEDERAL CORRECTIONAL,NJ,1841,18,GW,F,5,Distribution System/Zone (1); Sampling Station (1); Well (2); Treatment Plant (1),39,10,0,0,48,20,2025-12-10,39.3893765,-75.1646082
NJ-02,NJ0506009,MIDDLE TWP WATER DISTRICT,NJ,731,215,GWP,L,4,Sampling Station (1); Distribution System/Zone (1); Consecutive Connection (2),11,7,0,0,15,19,2025-08-26,NA,NA
NJ-02,NJ0123002,THE OAKS OF WEYMOUTH WATER CO.,NJ,750,475,GW,P,5,Distribution System/Zone (1); Sampling Station (1); Well (2); Treatment Plant (1),11,0,2,0,32,17,2024-08-28,NA,NA
